ID_CP,COD_POSTAL,CODIGO_INE,RentMedPer_count,RentMedPer_min,RentMedPer_max,RentMedPer_mean,RentMedHog_count,RentMedHog_min,RentMedHog_max,RentMedHog_mean,NPRO,NMUN
150230000004,"15138",15023,8,11197.000000,13425.000000,11730.500000,8,27334.000000,31885.000000,29526.500000,"Coruña, A",Cee
150310000006,"15198",15031,5,13796.000000,17254.000000,14866.200000,5,26055.000000,49355.000000,36065.600000,"Coruña, A",Culleredo
150290000002,"15148",15029,8,11310.000000,12560.000000,11890.875000,8,28146.000000,36306.000000,30952.750000,"Coruña, A",Coristanco
150310000002,"15670",15031,8,12271.000000,29982.000000,15691.875000,8,30032.000000,87847.000000,40673.125000,"Coruña, A",Culleredo
150310000003,"15174",15031,26,11621.000000,29982.000000,14709.615385,26,25030.000000,87847.000000,37445.730769,"Coruña, A",Culleredo
150310000004,"15180",15031,7,11621.000000,15519.000000,13353.428571,7,25030.000000,40295.000000,32556.857143,"Coruña, A",Culleredo
150310000005,"15189",15031,8,11621.000000,17254.000000,14797.625000,8,25030.000000,49355.000000,37589.625000,"Coruña, A",Culleredo
150320000002,"15379",15032,7,12297.000000,14248.000000,12939.428571,7,29075.000000,31726.000000,30425.714286,"Coruña, A",Curtis
150330000002,"15982",15033,6,11356.000000,12751.000000,12011.333333,6,29886.000000,37907.000000,33935.333333,"Coruña, A",Dodro
150710000009,"15994",15071,4,10878.000000,12586.000000,11744.500000,4,31271.000000,38050.000000,34935.500000,"Coruña, A",Porto do Son
150720000002,"15983",15072,3,11407.000000,12038.000000,11781.333333,3,29886.000000,35784.000000,33238.333333,"Coruña, A",Rianxo
150720000003,"15985",15072,6,11068.000000,12751.000000,11862.833333,6,31193.000000,34582.000000,33541.166667,"Coruña, A",Rianxo
150720000004,"15920",15072,2,11068.000000,11818.000000,11443.000000,2,31193.000000,34518.000000,32855.500000,"Coruña, A",Rianxo
150720000005,"15920",15072,4,11590.000000,12779.000000,12057.750000,4,29811.000000,35365.000000,32677.500000,"Coruña, A",Rianxo
150720000006,"15920",15072,4,11068.000000,12779.000000,11768.000000,4,31193.000000,35365.000000,33780.250000,"Coruña, A",Rianxo
150720000007,"15985",15072,3,11818.000000,12779.000000,12213.666667,3,31016.000000,35365.000000,33633.000000,"Coruña, A",Rianxo
150720000008,"15985",15072,1,12044.000000,12044.000000,12044.000000,1,31016.000000,31016.000000,31016.000000,"Coruña, A",Rianxo
150720000009,"15985",15072,1,11590.000000,11590.000000,11590.000000,1,29811.000000,29811.000000,29811.000000,"Coruña, A",Rianxo
150720000010,"15928",15072,3,11407.000000,12779.000000,12001.333333,3,34045.000000,35365.000000,34642.666667,"Coruña, A",Rianxo
150730000001,"15965",15073,4,11802.000000,14229.000000,12556.500000,4,32507.000000,38477.000000,34655.500000,"Coruña, A",Ribeira
150670000006,"15948",15067,8,11327.000000,13709.000000,12349.750000,8,27697.000000,37352.000000,33298.250000,"Coruña, A","Pobra do Caramiñal, A"
150690000005,"15609",15069,6,13013.000000,15841.000000,13962.166667,6,31755.000000,37502.000000,34293.166667,"Coruña, A",Pontedeume
150710000010,"15978",15071,6,11157.000000,13543.000000,12145.833333,6,28989.000000,33718.000000,31331.166667,"Coruña, A",Porto do Son
150260000002,"15391",15026,6,12522.000000,14248.000000,13581.166667,6,29642.000000,35685.000000,32813.333333,"Coruña, A",Oza-Cesuras
150730000002,"15969",15073,8,8524.000000,13214.000000,11839.250000,8,26745.000000,38517.000000,34021.250000,"Coruña, A",Ribeira
150750000001,"15168",15075,8,14195.000000,19623.000000,16527.750000,8,35450.000000,57360.000000,43045.250000,"Coruña, A",Sada
150800000001,"15815",15080,7,11624.000000,12695.000000,12140.000000,7,27628.000000,30666.000000,29423.000000,"Coruña, A",Sobrado
150340000002,"15152",15034,3,11197.000000,12557.000000,11698.666667,3,27334.000000,35755.000000,30662.000000,"Coruña, A",Dumbría
150350000007,"15520",15035,5,13087.000000,14258.000000,13861.400000,5,31553.000000,34014.000000,33171.800000,"Coruña, A",Fene
150280000002,"15137",15028,2,12057.000000,13425.000000,12741.000000,2,29447.000000,30529.000000,29988.000000,"Coruña, A",Corcubión
150340000001,"15297",15034,3,11197.000000,12353.000000,11878.333333,3,26689.000000,31526.000000,28516.333333,"Coruña, A",Dumbría
150350000008,"15627",15035,2,14258.000000,17060.000000,15659.000000,2,33595.000000,38525.000000,36060.000000,"Coruña, A",Fene
150350000001,"15509",15035,7,13358.000000,14256.000000,13816.428571,7,29940.000000,36540.000000,33410.285714,"Coruña, A",Fene
150350000002,"15500",15035,9,13358.000000,14541.000000,13888.444444,9,29940.000000,35830.000000,32020.111111,"Coruña, A",Fene
150350000003,"15528",15035,1,14241.000000,14241.000000,14241.000000,1,35830.000000,35830.000000,35830.000000,"Coruña, A",Fene
150350000004,"15500",15035,3,13482.000000,14241.000000,13962.000000,3,32670.000000,35830.000000,34050.000000,"Coruña, A",Fene
150350000005,"15528",15035,2,14117.000000,14163.000000,14140.000000,2,33047.000000,33650.000000,33348.500000,"Coruña, A",Fene
150350000006,"15520",15035,4,13482.000000,17060.000000,14740.750000,4,32670.000000,38525.000000,34610.000000,"Coruña, A",Fene
150370000001,"15155",15037,3,10448.000000,10771.000000,10661.333333,3,25270.000000,28086.000000,26610.333333,"Coruña, A",Fisterra
150740000003,"15281",15074,6,11356.000000,13788.000000,12602.333333,6,32139.000000,37396.000000,34264.166667,"Coruña, A",Rois
150370000002,"15153",15037,3,11278.000000,12057.000000,11643.000000,3,25960.000000,30529.000000,28799.666667,"Coruña, A",Fisterra
150730000003,"15967",15073,6,11731.000000,12923.000000,12115.333333,6,29810.000000,38517.000000,34219.833333,"Coruña, A",Ribeira
150730000004,"15968",15073,11,8524.000000,13352.000000,11903.272727,11,26745.000000,38517.000000,32283.454545,"Coruña, A",Ribeira
150730000005,"15993",15073,8,10878.000000,15199.000000,12548.625000,8,31271.000000,41823.000000,36106.250000,"Coruña, A",Ribeira
150730000006,"15966",15073,4,11802.000000,14229.000000,12844.250000,4,34393.000000,38477.000000,36239.500000,"Coruña, A",Ribeira
150730000007,"15959",15073,,,,,,,,,,
150740000004,"15980",15074,5,11814.000000,13731.000000,12921.600000,5,33169.000000,37396.000000,35468.000000,"Coruña, A",Rois
150730000008,"15959",15073,9,8524.000000,15199.000000,12493.777778,9,26745.000000,41823.000000,34176.555556,"Coruña, A",Ribeira
150730000009,"15960",15073,7,11433.000000,13352.000000,12041.142857,7,28504.000000,35697.000000,31295.428571,"Coruña, A",Ribeira
150730000010,"15993",15073,1,13214.000000,13214.000000,13214.000000,1,30633.000000,30633.000000,30633.000000,"Coruña, A",Ribeira
150740000002,"15282",15074,2,11356.000000,12794.000000,12075.000000,2,32139.000000,33169.000000,32654.000000,"Coruña, A",Rois
150300000001,"15008",15030,40,11300.000000,19763.000000,14844.200000,40,26122.000000,62651.000000,35481.250000,"Coruña, A","Coruña, A"
150320000003,"15310",15032,6,11793.000000,13257.000000,12477.333333,6,29075.000000,31208.000000,30167.833333,"Coruña, A",Curtis
150380000001,"15685",15038,5,11934.000000,13579.000000,12730.200000,5,32311.000000,37523.000000,34717.200000,"Coruña, A",Frades
150740000005,"15911",15074,7,11356.000000,13159.000000,12297.000000,7,31990.000000,37907.000000,34930.428571,"Coruña, A",Rois
150400000001,"15117",15040,3,11622.000000,12962.000000,12162.000000,3,26158.000000,33383.000000,29836.000000,"Coruña, A",Laxe
150410000001,"15146",15041,9,11439.000000,13589.000000,12563.000000,9,30298.000000,36559.000000,32249.222222,"Coruña, A","Laracha, A"
150420000001,"15214",15042,5,11356.000000,13089.000000,12361.000000,5,32139.000000,34582.000000,33157.400000,"Coruña, A",Lousame
150420000002,"15218",15042,4,11157.000000,13543.000000,12349.000000,4,31397.000000,33718.000000,32839.250000,"Coruña, A",Lousame
150420000003,"15216",15042,4,11157.000000,12368.000000,11860.500000,4,31397.000000,33718.000000,33040.500000,"Coruña, A",Lousame
150740000006,"15913",15074,3,11356.000000,12794.000000,11956.000000,3,32139.000000,34582.000000,33296.666667,"Coruña, A",Rois
150750000002,"15160",15075,9,11810.000000,17963.000000,13917.777778,9,27347.000000,44414.000000,33190.444444,"Coruña, A",Sada
150750000003,"15169",15075,3,13865.000000,16756.000000,15250.666667,3,32205.000000,43363.000000,37006.000000,"Coruña, A",Sada
150760000004,"15598",15076,4,13005.000000,13610.000000,13243.500000,4,28503.000000,31162.000000,29748.000000,"Coruña, A",San Sadurniño
150760000005,"15580",15076,4,13005.000000,15619.000000,14122.500000,4,28852.000000,40308.000000,34043.750000,"Coruña, A",San Sadurniño
150420000005,"15214",15042,4,11589.000000,13089.000000,12181.000000,4,32404.000000,34582.000000,33508.250000,"Coruña, A",Lousame
150870000001,"15543",15087,4,10743.000000,13226.000000,12442.250000,4,23821.000000,31162.000000,27800.250000,"Coruña, A",Valdoviño
150900000001,"15807",15090,6,11793.000000,13257.000000,12401.500000,6,27628.000000,30837.000000,29293.666667,"Coruña, A",Vilasantar
150430000005,"15113",15043,1,12520.000000,12520.000000,12520.000000,1,30054.000000,30054.000000,30054.000000,"Coruña, A",Malpica de Bergantiños
150440000002,"15337",15044,3,12828.000000,13375.000000,13187.000000,3,26900.000000,29700.000000,28531.666667,"Coruña, A",Mañón
150920000005,"15129",15092,9,10522.000000,12740.000000,11644.666667,9,23915.000000,37835.000000,30308.666667,"Coruña, A",Vimianzo
150420000004,"15215",15042,5,11356.000000,12751.000000,11826.400000,5,32139.000000,34582.000000,33365.800000,"Coruña, A",Lousame
150430000001,"15112",15043,4,11260.000000,12520.000000,11962.250000,4,27240.000000,33713.000000,29860.500000,"Coruña, A",Malpica de Bergantiños
150430000002,"15113",15043,5,11621.000000,12521.000000,12156.400000,5,25921.000000,32960.000000,28442.400000,"Coruña, A",Malpica de Bergantiños
150430000003,"15113",15043,1,12520.000000,12520.000000,12520.000000,1,30054.000000,30054.000000,30054.000000,"Coruña, A",Malpica de Bergantiños
150430000004,"15113",15043,1,12520.000000,12520.000000,12520.000000,1,30054.000000,30054.000000,30054.000000,"Coruña, A",Malpica de Bergantiños
150760000006,"15561",15076,2,12667.000000,13133.000000,12900.000000,2,27715.000000,31162.000000,29438.500000,"Coruña, A",San Sadurniño
150770000002,"15846",15077,7,11904.000000,13080.000000,12438.285714,7,30134.000000,33652.000000,32344.428571,"Coruña, A",Santa Comba
150770000003,"15837",15077,6,11806.000000,13757.000000,12596.333333,6,31746.000000,40735.000000,35504.000000,"Coruña, A",Santa Comba
150770000004,"15841",15077,4,12004.000000,13757.000000,12870.250000,4,34803.000000,40735.000000,36884.250000,"Coruña, A",Santa Comba
150770000005,"15845",15077,7,11904.000000,13757.000000,12650.571429,7,32547.000000,40735.000000,35919.142857,"Coruña, A",Santa Comba
150770000006,"15846",15077,4,12003.000000,13757.000000,12599.000000,4,30134.000000,40735.000000,34977.250000,"Coruña, A",Santa Comba
150770000007,"15840",15077,5,11904.000000,13757.000000,12587.600000,5,30134.000000,40735.000000,34049.000000,"Coruña, A",Santa Comba
150770000008,"15860",15077,9,11310.000000,13757.000000,12271.111111,9,28146.000000,40735.000000,33050.555556,"Coruña, A",Santa Comba
150770000009,"15861",15077,6,12003.000000,13757.000000,12630.666667,6,30134.000000,40735.000000,33797.500000,"Coruña, A",Santa Comba
150770000010,"15848",15077,4,11310.000000,12131.000000,11813.750000,4,28146.000000,32993.000000,31144.250000,"Coruña, A",Santa Comba
150120000002,"15881",15012,11,12014.000000,13770.000000,13147.727273,11,30705.000000,38987.000000,34488.545455,"Coruña, A",Boqueixón
150450000001,"15238",15045,7,11792.000000,13397.000000,12507.142857,7,29635.000000,36700.000000,32497.000000,"Coruña, A",Mazaricos
150460000002,"15805",15046,5,11044.000000,12642.000000,11934.800000,5,26057.000000,31317.000000,28448.200000,"Coruña, A",Melide
150460000003,"15800",15046,5,11444.000000,12427.000000,11749.400000,5,25984.000000,28000.000000,26944.200000,"Coruña, A",Melide
150470000001,"15689",15047,4,11934.000000,12946.000000,12569.500000,4,29642.000000,36385.000000,32705.500000,"Coruña, A",Mesía
150470000002,"15686",15047,3,11913.000000,12538.000000,12277.666667,3,28906.000000,34189.000000,30946.000000,"Coruña, A",Mesía
150800000002,"15813",15080,4,11793.000000,12347.000000,12091.000000,4,27628.000000,30666.000000,29121.250000,"Coruña, A",Sobrado
150800000003,"15814",15080,5,11044.000000,12347.000000,11979.000000,5,26057.000000,30666.000000,28446.000000,"Coruña, A",Sobrado
150800000004,"15815",15080,2,11927.000000,12347.000000,12137.000000,2,27628.000000,30666.000000,29147.000000,"Coruña, A",Sobrado
150810000002,"15566",15081,3,10743.000000,13005.000000,11722.666667,3,23821.000000,28852.000000,25814.000000,"Coruña, A","Somozas, As"
150810000003,"15568",15081,3,13005.000000,15619.000000,14078.000000,3,28852.000000,40308.000000,33211.666667,"Coruña, A","Somozas, As"
150810000004,"15567",15081,4,11420.000000,16044.000000,14022.000000,4,24769.000000,40308.000000,32689.750000,"Coruña, A","Somozas, As"
150300000002,"15003",15030,10,19555.000000,34765.000000,25416.500000,10,40379.000000,98221.000000,58164.400000,"Coruña, A","Coruña, A"
150820000002,"15886",15082,7,12070.000000,16292.000000,13342.714286,7,31572.000000,43545.000000,37059.142857,"Coruña, A",Teo
150300000003,"15006",15030,2,20838.000000,27470.000000,24154.000000,2,45250.000000,59428.000000,52339.000000,"Coruña, A","Coruña, A"
150930000011,"15859",15093,6,12229.000000,13397.000000,12750.500000,6,32966.000000,37835.000000,35836.333333,"Coruña, A",Zas
150420000006,"15212",15042,4,11356.000000,13089.000000,11938.000000,4,32139.000000,34582.000000,33182.500000,"Coruña, A",Lousame
150480000004,"15639",15048,7,12940.000000,16044.000000,13889.142857,7,28807.000000,38205.000000,33448.000000,"Coruña, A",Miño
150490000001,"15564",15049,3,10743.000000,13226.000000,12324.666667,3,23821.000000,28852.000000,27058.666667,"Coruña, A",Moeche
150020000005,"15895",15002,18,12325.000000,19024.000000,14545.000000,18,30382.000000,52669.000000,38403.277778,"Coruña, A",Ames
150480000002,"15630",15048,5,12940.000000,14739.000000,13727.800000,5,28807.000000,38136.000000,33342.200000,"Coruña, A",Miño
150480000003,"15608",15048,5,13013.000000,16044.000000,14224.800000,5,28807.000000,38205.000000,34332.800000,"Coruña, A",Miño
150500000002,"15619",15050,4,11878.000000,15619.000000,13123.750000,4,29682.000000,40308.000000,33545.000000,"Coruña, A",Monfero
150500000003,"15609",15050,3,11909.000000,13482.000000,12956.666667,3,30933.000000,36476.000000,33359.666667,"Coruña, A",Monfero
150500000004,"15617",15050,4,11909.000000,15619.000000,14012.750000,4,30933.000000,40308.000000,35594.500000,"Coruña, A",Monfero
150510000001,"15627",15051,3,13087.000000,14258.000000,13820.666667,3,31553.000000,33595.000000,32731.666667,"Coruña, A",Mugardos
150520000004,"15125",15052,4,11197.000000,11342.000000,11262.000000,4,27334.000000,31885.000000,29470.250000,"Coruña, A",Muxía
150820000003,"15866",15082,10,12325.000000,17670.000000,14408.100000,10,30382.000000,48507.000000,38827.800000,"Coruña, A",Teo
150820000004,"15894",15082,6,13141.000000,21893.000000,15950.833333,6,31522.000000,63758.000000,43414.000000,"Coruña, A",Teo
150840000002,"15683",15084,2,12920.000000,13266.000000,13093.000000,2,34540.000000,35295.000000,34917.500000,"Coruña, A",Tordoia
150840000003,"15689",15084,4,12718.000000,13292.000000,12940.000000,4,34246.000000,37751.000000,35924.750000,"Coruña, A",Tordoia
150850000002,"15828",15085,5,11755.000000,13089.000000,12161.200000,5,23413.000000,31849.000000,28578.400000,"Coruña, A",Touro
150850000003,"15823",15085,4,12140.000000,12995.000000,12518.500000,4,31193.000000,33407.000000,32375.000000,"Coruña, A",Touro
150040000004,"15624",15004,6,13087.000000,16241.000000,14169.166667,6,30258.000000,35641.000000,32088.833333,"Coruña, A",Ares
150060000003,"15819",15006,13,10695.000000,13627.000000,12159.769231,13,23413.000000,34189.000000,29694.153846,"Coruña, A",Arzúa
150080000005,"15165",15008,8,13480.000000,17963.000000,15104.000000,8,33217.000000,44414.000000,38447.375000,"Coruña, A",Bergondo
150430000006,"15111",15043,4,11260.000000,13183.000000,12216.500000,4,27240.000000,36501.000000,30945.500000,"Coruña, A",Malpica de Bergantiños
150090000002,"15319",15009,18,11742.000000,16061.000000,13901.222222,18,24715.000000,42044.000000,34321.444444,"Coruña, A",Betanzos
150450000003,"15258",15045,15,11197.000000,13894.000000,12359.533333,15,27334.000000,47125.000000,33752.333333,"Coruña, A",Mazaricos
150110000007,"15937",15011,7,11157.000000,12727.000000,11958.857143,7,29350.000000,34856.000000,33081.285714,"Coruña, A",Boiro
150860000002,"15686",15086,7,12369.000000,13321.000000,13003.571429,7,32401.000000,37751.000000,35156.285714,"Coruña, A",Trazo
150130000003,"15285",15013,9,11360.000000,13788.000000,12404.111111,9,28593.000000,34806.000000,32146.888889,"Coruña, A",Brión
150870000002,"15554",15087,3,10743.000000,12667.000000,11983.000000,3,23821.000000,27715.000000,26406.666667,"Coruña, A",Valdoviño
150150000004,"15612",15015,6,11909.000000,17060.000000,14185.166667,6,30933.000000,38525.000000,34691.333333,"Coruña, A",Cabanas
150170000007,"15181",15017,9,12190.000000,15519.000000,14419.777778,9,30262.000000,40295.000000,36007.444444,"Coruña, A",Cambre
